날짜,차분,수익율,로그수익율
2023-11-03,-100.0,-0.0014347202295552641,-0.0014357504261042647
2023-11-06,1300.0,0.018678160919540332,0.018505866197707953
2023-11-07,0.0,0.0,0.0
2023-11-08,-1000.0,-0.014104372355430161,-0.01420478429831722
2023-11-09,400.0,0.005722460658083017,0.005706149576854689
2023-11-10,200.0,0.002844950213371167,0.0028409110016036497
2023-11-13,-100.0,-0.0014184397163120588,-0.0014194466542262543
2023-11-14,400.0,0.005681818181818121,0.0056657375356773
2023-11-15,1400.0,0.019774011299435124,0.019581045199106563
2023-11-16,600.0,0.008310249307479145,0.008275909303859661
2023-11-17,-300.0,-0.004120879120879106,-0.004129393342011178
2023-11-20,200.0,0.0027586206896552667,0.0027548226788446837
2023-11-21,100.0,0.0013755158184318717,0.0013745706631665632
2023-11-22,0.0,0.0,0.0
2023-11-23,-400.0,-0.005494505494505475,-0.0055096558109695845
2023-11-24,-700.0,-0.00966850828729282,-0.00971555178609601
2023-11-27,-400.0,-0.00557880055788007,-0.0055944201853244365
2023-11-28,1400.0,0.019635343618513268,0.019445057119223376
2023-11-29,0.0,0.0,0.0
2023-11-30,100.0,0.0013755158184318717,0.0013745706631665632
2023-12-01,-800.0,-0.01098901098901095,-0.011049836186584935
2023-12-04,600.0,0.008333333333333304,0.008298802814695064
2023-12-05,-1400.0,-0.019283746556473802,-0.019472103412820296
2023-12-06,500.0,0.0070224719101124045,0.006997929187644637
2023-12-07,-200.0,-0.002789400278940035,-0.002793297905612711
2023-12-08,1100.0,0.01538461538461533,0.01526747213078838
2023-12-11,400.0,0.005509641873278293,0.00549451931764078
2023-12-12,500.0,0.006849315068493178,0.006825965070399891
2023-12-13,-700.0,-0.00952380952380949,-0.009569451016150672
2023-12-14,300.0,0.004120879120879106,0.0041124115530925195
2023-12-15,200.0,0.002735978112175186,0.0027322421368730716
2023-12-18,-400.0,-0.00545702592087316,-0.0054719698779933795
2023-12-19,500.0,0.006858710562414272,0.006835296605857438
2023-12-20,1400.0,0.019073569482288777,0.018893949359961613
2023-12-21,200.0,0.002673796791443861,0.002670228555878892
2023-12-22,900.0,0.01200000000000001,0.011928570865273812
2023-12-26,700.0,0.00922266139657446,0.009180392344961394
2023-12-27,1400.0,0.018276762402088753,0.018111749943046103
2023-12-28,500.0,0.0064102564102563875,0.006389798098770988
2024-01-02,1100.0,0.014012738853503182,0.013915468061974579
2024-01-03,-2600.0,-0.03266331658291455,-0.03320867099665346
2024-01-04,-400.0,-0.0051948051948051965,-0.005208345107138235
2024-01-05,0.0,0.0,0.0
2024-01-08,-100.0,-0.0013054830287205776,-0.0013063359140554128
2024-01-09,-1800.0,-0.02352941176470591,-0.02381064869371856
2024-01-10,-1100.0,-0.014725568942436373,-0.014835066403941029
2024-01-11,-400.0,-0.005434782608695676,-0.005449604767564703
2024-01-12,-100.0,-0.001366120218579181,-0.0013670542115330011
2024-01-15,800.0,0.010943912448700521,0.01088446119842338
2024-01-16,-1300.0,-0.017591339648173165,-0.017747906123405644
2024-01-17,-1600.0,-0.02203856749311295,-0.022285044789434983
2024-01-18,700.0,0.009859154929577452,0.00981087056425924
2024-01-19,3000.0,0.04184100418410042,0.04098934453319695
2024-01-22,400.0,0.0053547523427042165,0.005340466631317504
2024-01-23,100.0,0.0013315579227697327,0.0013306721857051724
2024-01-24,-1200.0,-0.015957446808510634,-0.01608613775162438
2024-01-25,100.0,0.0013513513513514486,0.0013504390978715467
2024-01-26,-700.0,-0.009446693657219951,-0.009491596681571284
2024-01-29,1000.0,0.013623978201634968,0.013532006218576373
2024-01-30,-100.0,-0.0013440860215053752,-0.0013449901153326995
2024-01-31,-1600.0,-0.021534320323014833,-0.02176956718423983
2024-02-01,900.0,0.012379642365887289,0.012303641195356952
2024-02-02,1600.0,0.021739130434782705,0.021506205220963682
2024-02-05,-900.0,-0.01196808510638303,-0.012040279232080712
2024-02-06,100.0,0.0013458950201883368,0.0013449901153326123
2024-02-07,600.0,0.008064516129032251,0.008032171697264253
2024-02-08,-900.0,-0.01200000000000001,-0.012072581234269249
2024-02-13,1100.0,0.014844804318488558,0.014735698653752965
2024-02-14,-1200.0,-0.015957446808510634,-0.01608613775162438
2024-02-15,-1000.0,-0.013513513513513487,-0.013605652055778598
2024-02-16,-200.0,-0.002739726027397249,-0.0027434859457508326
2024-02-19,1000.0,0.013736263736263687,0.013642776403786479
2024-02-20,-500.0,-0.006775067750677488,-0.006798122713820985
2024-02-21,-300.0,-0.004092769440654842,-0.004101167744214678
2024-02-22,100.0,0.00136986301369868,0.0013689256073417405
2024-02-23,-200.0,-0.002735978112175075,-0.0027397277411203274
2024-02-26,-100.0,-0.00137174211248281,-0.0013726838119721356
2024-02-27,100.0,0.0013736263736263687,0.0013726838119721742
2024-02-28,300.0,0.004115226337448652,0.004106781952653502
2024-02-29,200.0,0.002732240437158362,0.002728514653203914
2024-03-04,1500.0,0.02043596730245234,0.02022995490270392
2024-03-05,-1200.0,-0.01602136181575431,-0.016151091327882845
2024-03-06,-800.0,-0.01085481682496603,-0.010914160180678405
2024-03-07,-700.0,-0.009602194787380003,-0.00964859311583195
2024-03-08,1100.0,0.015235457063711877,0.01512056299382523
2024-03-11,-900.0,-0.012278308321964526,-0.012354309500935124
2024-03-12,900.0,0.012430939226519389,0.012354309500935178
2024-03-13,800.0,0.01091405184174632,0.010854923409435465
2024-03-14,200.0,0.0026990553306343035,0.0026954194216723027
2024-03-15,-2000.0,-0.026917900403768513,-0.027286822558994485
2024-03-18,500.0,0.006915629322268302,0.006891826037921258
2024-03-19,0.0,0.0,0.0
2024-03-20,4100.0,0.05631868131868134,0.054789921308958024
2024-03-21,2400.0,0.031209362808842567,0.030732252129203927
2024-03-22,-400.0,-0.0050441361916772065,-0.005056900788973774
2024-03-25,-700.0,-0.008871989860583018,-0.008911580300563163
2024-03-26,1700.0,0.021739130434782705,0.021506205220963682
2024-03-27,-100.0,-0.0012515644555695093,-0.0012523483164659486
2024-03-28,1000.0,0.012531328320801949,0.012453461071286557
2024-03-29,1600.0,0.01980198019801982,0.019608471388376337
2024-04-01,-400.0,-0.004854368932038833,-0.004866189651172899
2024-04-02,3000.0,0.03658536585365857,0.03593200922606337
2024-04-03,-900.0,-0.010588235294117676,-0.010644689511414113
2024-04-04,1200.0,0.014268727705113005,0.014167887518731107
2024-04-05,-800.0,-0.009378663540445475,-0.00942292013450526
2024-04-08,0.0,0.0,0.0
2024-04-09,-900.0,-0.010650887573964485,-0.010708014272472212
2024-04-11,500.0,0.005980861244019087,0.00596304688824638
2024-04-12,-400.0,-0.0047562425683710385,-0.004767589483472786
2024-04-15,-1500.0,-0.017921146953404965,-0.01808367543329535
2024-04-16,-2200.0,-0.02676399026763987,-0.027128667388252585
2024-04-17,-1100.0,-0.01375000000000004,-0.013845406822053095
2024-04-18,700.0,0.008871989860582907,0.008832864998508664
2024-04-19,-2000.0,-0.025125628140703515,-0.025446665661164262
2024-04-22,-1500.0,-0.019329896907216537,-0.019519162321532956
2024-04-23,-600.0,-0.007884362680683266,-0.007915608612661086
2024-04-24,3100.0,0.041059602649006655,0.04023904318018187
2024-04-25,-2300.0,-0.029262086513994867,-0.029698761144749494
2024-04-26,400.0,0.005242463958060384,0.005228770082799276
2024-04-29,0.0,0.0,0.0
2024-04-30,800.0,0.010430247718383301,0.010376227986090798
2024-05-02,500.0,0.006451612903225712,0.006430890330290331
2024-05-03,-400.0,-0.00512820512820511,-0.005141399500418652
2024-05-07,3700.0,0.04768041237113407,0.04657858936459189
2024-05-08,0.0,0.0,0.0
2024-05-09,-1600.0,-0.019680196801967975,-0.019876430757595508
2024-05-10,-500.0,-0.006273525721455453,-0.006293286975789179
2024-05-13,-800.0,-0.010101010101010055,-0.010152371464017962
2024-05-14,-100.0,-0.0012755102040816757,-0.0012763243596047896
2024-05-16,-100.0,-0.0012771392081737387,-0.0012779554454920687
2024-05-17,-800.0,-0.010230179028132946,-0.01028286695558392
2024-05-20,1500.0,0.019379844961240345,0.01919444725614716
2024-05-21,-500.0,-0.006337135614702172,-0.006357300495466412
2024-05-22,-700.0,-0.008928571428571397,-0.008968669982760375
2024-05-23,600.0,0.007722007722007707,0.007692345623155645
2024-05-24,-2400.0,-0.03065134099616862,-0.031130918595173213
2024-05-27,1300.0,0.017127799736495364,0.01698277262914622
2024-05-28,400.0,0.005181347150259086,0.005167970158442598
2024-05-29,-2400.0,-0.030927835051546393,-0.03141619623337893
2024-05-30,-1700.0,-0.022606382978723416,-0.02286582473700316
2024-05-31,0.0,0.0,0.0
2024-06-03,2200.0,0.029931972789115635,0.02949275422461209
2024-06-04,-400.0,-0.005284015852047519,-0.005298025637555161
2024-06-05,2100.0,0.027888446215139417,0.027506645789833514
2024-06-07,-100.0,-0.0012919896640827266,-0.0012928250023051934
2024-06-10,-1600.0,-0.02069857697283317,-0.02091579514997324
2024-06-11,-500.0,-0.006605019815059454,-0.006626929487608961
2024-06-12,1300.0,0.017287234042553168,0.01713950987669599
2024-06-13,2100.0,0.027450980392156765,0.027080958602670614
2024-06-14,1000.0,0.012722646310432628,0.012642393415176527
2024-06-17,-1500.0,-0.018844221105527637,-0.019024036004697046
2024-06-18,1700.0,0.02176696542893719,0.021533447610122734
2024-06-19,1400.0,0.01754385964912286,0.01739174271186924
2024-06-20,400.0,0.0049261083743843415,0.004914014802429163
2024-06-21,-1600.0,-0.019607843137254943,-0.019802627296179754
2024-06-24,600.0,0.007500000000000062,0.0074720148387010564
2024-06-25,200.0,0.002481389578163684,0.0024783160144670005
2024-06-26,500.0,0.006188118811881083,0.006169051026715108
2024-06-27,300.0,0.0036900369003689537,0.003683245416296368
2024-06-28,-100.0,-0.001225490196078427,-0.0012262417232442964
